Timestamp,Residents,Apartment_Type,Temperature,Humidity,Water_Price,Period_Consumption_Index,Income_Level,Guests,Amenities,Appliance_Usage,Water_Consumption,Hour,Day,Month,Weekday,Is_Weekend,Year,Is_Summer,Is_Day,Apartment_Type_Encode,Income_Level_Encoded,Amenities_Encoded
19/01/2009 16,2,1BHK,33.55,56.73,1.78,1.38,Low,0,Unknown,0.0,105.76,16,19,1,0,0,2009,0,1,0,0.0,0.0
20/01/2009 00,5,3BHK,27.44,55.23,1.76,0.91,Upper Middle,0,Unknown,0.0,164.35,0,20,1,1,0,2009,0,0,2,2.0,0.0
20/01/2009 08,2,1BHK,21.66,35.32,1.78,0.9,Middle,0,Garden,1.0,97.05,8,20,1,1,0,2009,0,1,0,1.0,1.0
20/01/2009 16,5,2BHK,31.94,51.8,2.11,0.93,Upper Middle,0,Garden,0.0,167.43,16,20,1,1,0,2009,0,1,1,2.0,1.0
21/01/2009 00,5,Bungalow,27.7,60.53,1.65,0.97,Rich,0,Garden,1.0,222.67,0,21,1,2,0,2009,0,0,3,3.0,1.0
21/01/2009 08,5,Bungalow,12.47,63.12,2.61,1.44,Rich,1,Fountain,0.0,322.34,8,21,1,2,0,2009,0,1,3,3.0,2.0
21/01/2009 16,3,1BHK,13.72,60.18,1.16,1.26,Low,0,Fountain,1.0,139.37,16,21,1,2,0,2009,0,1,0,0.0,2.0
22/01/2009 00,3,1BHK,22.71,49.62,1.23,1.4,Middle,1,Garden,0.0,187.02,0,22,1,3,0,2009,0,0,0,1.0,1.0
22/01/2009 08,2,1BHK,25.02,47.91,1.76,1.02,Middle,0,Jacuzzi,0.0,107.45,8,22,1,3,0,2009,0,1,0,1.0,3.0
22/01/2009 16,2,1BHK,28.56,47.96,1.18,1.02,Low,0,Garden,1.0,99.47,16,22,1,3,0,2009,0,1,0,0.0,1.0
23/01/2009 00,3,3BHK,11.35,64.64,2.34,0.9,Upper Middle,1,Unknown,0.0,112.9,0,23,1,4,0,2009,0,0,2,2.0,0.0
23/01/2009 08,2,1BHK,19.34,49.92,1.18,1.08,Middle,0,Unknown,0.0,88.76,8,23,1,4,0,2009,0,1,0,1.0,0.0
23/01/2009 16,2,Cottage,33.39,48.07,1.45,1.4,Middle,0,Garden,0.0,160.92,16,23,1,4,0,2009,0,1,4,1.0,1.0
24/01/2009 00,5,2BHK,27.72,58.17,1.58,0.88,Middle,0,Unknown,0.0,130.4,0,24,1,5,1,2009,0,0,1,1.0,0.0
24/01/2009 08,5,2BHK,27.18,52.79,2.45,1.18,Upper Middle,0,Unknown,0.0,191.76,8,24,1,5,1,2009,0,1,1,2.0,0.0
24/01/2009 16,3,2BHK,31.12,44.86,1.47,0.87,Middle,0,Jacuzzi,0.0,134.06,16,24,1,5,1,2009,0,1,1,1.0,3.0
25/01/2009 00,5,2BHK,15.76,58.82,1.02,1.03,Middle,0,Unknown,0.0,142.41,0,25,1,6,1,2009,0,0,1,1.0,0.0
25/01/2009 08,2,1BHK,17.4,45.57,1.4,1.0,Low,1,Unknown,0.0,88.4,8,25,1,6,1,2009,0,1,0,0.0,0.0
25/01/2009 16,3,Detached,16.66,53.04,1.96,1.56,Rich,1,Fountain,0.0,191.35,16,25,1,6,1,2009,0,1,5,3.0,2.0
26/01/2009 00,2,Cottage,25.4,46.55,1.01,1.24,Middle,1,Unknown,0.0,131.53,0,26,1,0,0,2009,0,0,4,1.0,0.0
26/01/2009 08,3,1BHK,13.54,69.38,1.12,1.32,Middle,0,Fountain,0.0,132.03,8,26,1,0,0,2009,0,1,0,1.0,2.0
26/01/2009 16,1,Studio,28.31,46.53,1.5,0.85,Low,0,Garden,1.0,57.39,16,26,1,0,0,2009,0,1,6,0.0,1.0
27/01/2009 00,2,Studio,14.19,44.7,1.75,0.83,Low,0,Unknown,0.0,53.16,0,27,1,1,0,2009,0,0,6,0.0,0.0
27/01/2009 08,2,Studio,28.45,40.13,1.47,0.81,Low,0,Unknown,0.0,61.06,8,27,1,1,0,2009,0,1,6,0.0,0.0
27/01/2009 16,3,1BHK,30.62,56.5,2.95,0.82,Rich,0,Garden,0.0,128.41,16,27,1,1,0,2009,0,1,0,3.0,1.0
28/01/2009 08,4,2BHK,17.24,66.35,1.21,1.32,Middle,1,Garden,0.0,188.43,8,28,1,2,0,2009,0,1,1,1.0,1.0
28/01/2009 16,3,Bungalow,27.71,55.16,2.72,0.92,Upper Middle,2,Swimming Pool,0.0,165.93,16,28,1,2,0,2009,0,1,3,2.0,4.0
29/01/2009 00,3,2BHK,21.94,41.57,2.7,0.82,Upper Middle,1,Unknown,0.0,130.61,0,29,1,3,0,2009,0,0,1,2.0,0.0
29/01/2009 08,3,Cottage,25.92,53.26,1.6,0.91,Middle,0,Swimming Pool,0.0,119.35,8,29,1,3,0,2009,0,1,4,1.0,4.0
29/01/2009 16,3,2BHK,34.87,57.28,1.82,1.18,Middle,0,Garden,0.0,156.79,16,29,1,3,0,2009,0,1,1,1.0,1.0
30/01/2009 00,2,Studio,12.08,54.78,1.61,1.2,Low,0,Unknown,0.0,71.08,0,30,1,4,0,2009,0,0,6,0.0,0.0
30/01/2009 08,5,Bungalow,24.37,66.12,2.64,0.91,Upper Middle,1,Unknown,0.0,156.17,8,30,1,4,0,2009,0,1,3,2.0,0.0
30/01/2009 16,1,Studio,30.39,40.94,1.19,1.46,Low,0,Unknown,0.0,87.2,16,30,1,4,0,2009,0,1,6,0.0,0.0
31/01/2009 00,3,Cottage,34.56,66.19,1.24,0.95,Middle,0,Swimming Pool,0.0,124.13,0,31,1,5,1,2009,0,0,4,1.0,4.0
31/01/2009 08,3,2BHK,27.27,52.08,1.74,0.95,Middle,0,Fountain,1.0,147.68,8,31,1,5,1,2009,0,1,1,1.0,2.0
31/01/2009 16,3,2BHK,26.97,57.19,1.01,1.21,Middle,0,Unknown,0.0,135.76,16,31,1,5,1,2009,0,1,1,1.0,0.0
01/02/2009 00,4,Bungalow,32.02,57.01,2.76,1.02,Upper Middle,0,Jacuzzi,1.0,204.44,0,1,2,6,1,2009,0,0,3,2.0,3.0
01/02/2009 08,5,2BHK,23.47,52.85,2.32,1.42,Upper Middle,1,Jacuzzi,0.0,337.85,8,1,2,6,1,2009,0,1,1,2.0,3.0
01/02/2009 16,3,3BHK,13.94,57.88,2.28,1.46,Rich,0,Garden,0.0,204.79,16,1,2,6,1,2009,0,1,2,3.0,1.0
02/02/2009 00,5,2BHK,23.86,48.31,1.58,0.92,Middle,1,Garden,0.0,179.69,0,2,2,0,0,2009,0,0,1,1.0,1.0
02/02/2009 08,2,Cottage,31.89,51.1,1.42,0.9,Middle,1,Swimming Pool,1.0,142.52,8,2,2,0,0,2009,0,1,4,1.0,4.0
02/02/2009 16,4,2BHK,20.51,44.23,1.21,1.44,Middle,1,Unknown,1.0,271.17,16,2,2,0,0,2009,0,1,1,1.0,0.0
03/02/2009 00,2,Cottage,27.42,47.64,1.58,1.2,Middle,1,Unknown,0.0,125.05,0,3,2,1,0,2009,0,0,4,1.0,0.0
03/02/2009 08,5,Bungalow,18.93,71.74,2.48,1.38,Upper Middle,0,Unknown,0.0,182.19,8,3,2,1,0,2009,0,1,3,2.0,0.0
03/02/2009 16,3,Cottage,22.12,61.79,1.68,0.96,Middle,1,Garden,0.0,111.5,16,3,2,1,0,2009,0,1,4,1.0,1.0
04/02/2009 00,3,1BHK,12.08,66.17,1.21,1.24,Middle,0,Unknown,0.0,103.55,0,4,2,2,0,2009,0,0,0,1.0,0.0
04/02/2009 08,4,Detached,23.47,43.74,1.7,0.93,Rich,0,Swimming Pool,1.0,268.51,8,4,2,2,0,2009,0,1,5,3.0,4.0
04/02/2009 16,3,2BHK,31.6,51.25,2.69,0.86,Upper Middle,0,Garden,0.0,110.23,16,4,2,2,0,2009,0,1,1,2.0,1.0
05/02/2009 00,3,3BHK,24.92,46.74,2.04,1.3,Upper Middle,1,Swimming Pool,0.0,274.69,0,5,2,3,0,2009,0,0,2,2.0,4.0
05/02/2009 08,4,2BHK,28.67,66.93,1.59,1.22,Middle,1,Unknown,0.0,178.43,8,5,2,3,0,2009,0,1,1,1.0,0.0
05/02/2009 16,4,Bungalow,30.76,56.1,2.8,0.92,Upper Middle,0,Fountain,1.0,175.98,16,5,2,3,0,2009,0,1,3,2.0,2.0
06/02/2009 00,3,3BHK,27.99,36.72,1.72,0.98,Rich,0,Fountain,0.0,207.87,0,6,2,4,0,2009,0,0,2,3.0,2.0
06/02/2009 08,3,1BHK,22.75,47.57,1.4,0.99,Low,0,Unknown,0.0,91.82,8,6,2,4,0,2009,0,1,0,0.0,0.0
06/02/2009 16,2,1BHK,16.71,51.38,1.21,1.5,Middle,0,Garden,0.0,124.7,16,6,2,4,0,2009,0,1,0,1.0,1.0
07/02/2009 00,2,1BHK,17.25,61.31,1.27,1.27,Low,1,Garden,0.0,106.26,0,7,2,5,1,2009,0,0,0,0.0,1.0
07/02/2009 08,3,Bungalow,26.06,55.44,2.77,1.24,Upper Middle,0,Jacuzzi,1.0,203.16,8,7,2,5,1,2009,0,1,3,2.0,3.0
07/02/2009 16,4,3BHK,32.79,60.0,2.92,0.82,Rich,0,Garden,0.0,150.76,16,7,2,5,1,2009,0,1,2,3.0,1.0
08/02/2009 00,3,Cottage,20.2,50.15,1.67,0.94,Middle,0,Unknown,0.0,92.17,0,8,2,6,1,2009,0,0,4,1.0,0.0
08/02/2009 08,1,Studio,12.49,67.42,1.4,1.4,Low,0,Unknown,0.0,59.58,8,8,2,6,1,2009,0,1,6,0.0,0.0
08/02/2009 16,3,Bungalow,25.34,44.86,1.95,1.22,Upper Middle,1,Garden,0.0,195.23,16,8,2,6,1,2009,0,1,3,2.0,1.0
09/02/2009 00,2,Cottage,20.98,64.12,1.7,1.04,Middle,0,Unknown,0.0,76.47,0,9,2,0,0,2009,0,0,4,1.0,0.0
09/02/2009 08,2,1BHK,34.5,55.4,1.21,0.83,Middle,0,Unknown,0.0,73.9,8,9,2,0,0,2009,0,1,0,1.0,0.0
09/02/2009 16,3,1BHK,14.79,62.15,1.34,1.04,Middle,0,Garden,0.0,96.2,16,9,2,0,0,2009,0,1,0,1.0,1.0
10/02/2009 00,2,Cottage,11.37,58.09,1.49,0.86,Middle,1,Jacuzzi,0.0,92.24,0,10,2,1,0,2009,0,0,4,1.0,3.0
10/02/2009 08,3,1BHK,12.82,48.76,1.47,1.33,Middle,0,Unknown,0.0,125.35,8,10,2,1,0,2009,0,1,0,1.0,0.0
10/02/2009 16,3,2BHK,20.91,49.05,1.51,1.24,Middle,0,Unknown,0.0,127.55,16,10,2,1,0,2009,0,1,1,1.0,0.0
11/02/2009 00,5,Bungalow,23.96,74.68,2.74,0.39,Upper Middle,1,Garden,0.0,174.65,0,11,2,2,0,2009,0,0,3,2.0,1.0
11/02/2009 08,3,3BHK,30.67,53.0,2.01,1.03,Upper Middle,0,Unknown,0.0,139.43,8,11,2,2,0,2009,0,1,2,2.0,0.0
11/02/2009 16,1,Studio,30.26,65.86,1.29,1.22,Low,0,Garden,0.0,64.33,16,11,2,2,0,2009,0,1,6,0.0,1.0
12/02/2009 00,3,2BHK,12.16,51.85,2.47,1.09,Upper Middle,0,Unknown,0.0,115.09,0,12,2,3,0,2009,0,0,1,2.0,0.0
12/02/2009 08,5,2BHK,26.22,36.32,1.42,1.09,Middle,0,Unknown,0.0,187.05,8,12,2,3,0,2009,0,1,1,1.0,0.0
12/02/2009 16,1,Studio,17.12,51.77,1.22,1.24,Low,1,Unknown,0.0,74.13,16,12,2,3,0,2009,0,1,6,0.0,0.0
13/02/2009 00,3,2BHK,28.71,59.39,1.23,0.89,Middle,0,Unknown,0.0,99.11,0,13,2,4,0,2009,0,0,1,1.0,0.0
13/02/2009 08,1,Studio,28.18,72.91,1.46,1.32,Low,0,Unknown,0.0,61.21,8,13,2,4,0,2009,0,1,6,0.0,0.0
13/02/2009 16,3,2BHK,28.47,41.06,1.72,0.86,Middle,1,Jacuzzi,0.0,157.65,16,13,2,4,0,2009,0,1,1,1.0,3.0
14/02/2009 00,5,Bungalow,15.94,63.38,1.92,1.45,Upper Middle,0,Unknown,0.0,203.8,0,14,2,5,1,2009,0,0,3,2.0,0.0
14/02/2009 08,2,1BHK,17.08,58.34,1.4,1.5,Middle,0,Swimming Pool,0.0,175.41,8,14,2,5,1,2009,0,1,0,1.0,4.0
14/02/2009 16,3,1BHK,27.62,51.64,1.24,1.19,Middle,0,Jacuzzi,1.0,181.18,16,14,2,5,1,2009,0,1,0,1.0,3.0
15/02/2009 00,3,2BHK,29.57,51.29,1.24,1.21,Middle,0,Garden,0.0,149.98,0,15,2,6,1,2009,0,0,1,1.0,1.0
15/02/2009 08,2,1BHK,19.83,57.03,1.32,1.22,Low,0,Unknown,1.0,98.34,8,15,2,6,1,2009,0,1,0,0.0,0.0
15/02/2009 16,4,3BHK,34.42,64.31,2.21,1.12,Upper Middle,0,Unknown,0.0,169.2,16,15,2,6,1,2009,0,1,2,2.0,0.0
16/02/2009 00,3,1BHK,10.26,47.21,1.7,0.95,Middle,0,Garden,0.0,91.18,0,16,2,0,0,2009,0,0,0,1.0,1.0
16/02/2009 08,3,3BHK,21.12,64.19,2.73,1.18,Rich,1,Swimming Pool,1.0,234.62,8,16,2,0,0,2009,0,1,2,3.0,4.0
17/02/2009 00,2,1BHK,33.58,52.59,1.22,1.0,Low,1,Unknown,0.0,96.77,0,17,2,1,0,2009,0,0,0,0.0,0.0
17/02/2009 08,3,Bungalow,23.19,61.58,1.7601349325337332,1.21,Upper Middle,1,Unknown,0.0,156.67,8,17,2,1,0,2009,0,1,3,2.0,0.0
17/02/2009 16,5,Bungalow,32.1,54.72,2.21,1.35,Upper Middle,0,Jacuzzi,0.0,284.12,16,17,2,1,0,2009,0,1,3,2.0,3.0
18/02/2009 00,2,Cottage,34.17,59.78,1.65,1.42,Middle,1,Unknown,0.0,143.14,0,18,2,2,0,2009,0,0,4,1.0,0.0
18/02/2009 08,3,Bungalow,31.84,43.98,2.28,0.9,Upper Middle,1,Swimming Pool,0.0,183.81,8,18,2,2,0,2009,0,1,3,2.0,4.0
18/02/2009 16,2,Cottage,11.3,43.02,1.79,1.09,Middle,0,Garden,0.0,88.32,16,18,2,2,0,2009,0,1,4,1.0,1.0
19/02/2009 00,1,Studio,21.84,56.97,1.71,1.25,Low,0,Unknown,0.0,61.16,0,19,2,3,0,2009,0,0,6,0.0,0.0
19/02/2009 08,5,2BHK,34.09,52.78,1.57,1.3,Middle,0,Garden,0.0,254.02,8,19,2,3,0,2009,0,1,1,1.0,1.0
19/02/2009 16,4,3BHK,26.88,63.17,2.91,1.38,Rich,0,Swimming Pool,0.0,294.1,16,19,2,3,0,2009,0,1,2,3.0,4.0
20/02/2009 00,2,Cottage,33.33,67.33,1.45,1.36,Middle,0,Unknown,0.0,108.87,0,20,2,4,0,2009,0,0,4,1.0,0.0
20/02/2009 08,5,2BHK,20.18,53.81,1.64,1.18,Middle,1,Unknown,0.0,204.65,8,20,2,4,0,2009,0,1,1,1.0,0.0
21/02/2009 00,3,2BHK,16.47,46.27,1.14,1.21,Middle,0,Garden,0.0,140.54,0,21,2,5,1,2009,0,0,1,1.0,1.0
21/02/2009 08,2,1BHK,13.53,61.18,1.21,1.43,Low,0,Unknown,0.0,92.79,8,21,2,5,1,2009,0,1,0,0.0,0.0
21/02/2009 16,3,3BHK,32.96,44.14,1.85,1.1,Rich,0,Swimming Pool,0.0,250.57,16,21,2,5,1,2009,0,1,2,3.0,4.0
22/02/2009 00,2,Cottage,18.26,51.57,1.73,1.3,Middle,0,Swimming Pool,0.0,131.9,0,22,2,6,1,2009,0,0,4,1.0,4.0
22/02/2009 08,2,Cottage,26.85,38.89,1.75,1.47,Middle,0,Fountain,0.0,160.03,8,22,2,6,1,2009,0,1,4,1.0,2.0
22/02/2009 16,3,2BHK,26.54,56.72,1.62,1.11,Middle,0,Garden,0.0,127.16,16,22,2,6,1,2009,0,1,1,1.0,1.0
23/02/2009 00,1,Studio,19.54,57.44,1.15,1.29,Low,0,Unknown,0.0,63.29,0,23,2,0,0,2009,0,0,6,0.0,0.0
23/02/2009 08,3,3BHK,34.53,51.33,1.96,1.34,Rich,0,Swimming Pool,1.0,335.39,8,23,2,0,0,2009,0,1,2,3.0,4.0
24/02/2009 00,2,1BHK,20.43,51.68,1.7,1.45,Middle,0,Garden,1.0,139.26,0,24,2,1,0,2009,0,0,0,1.0,1.0
24/02/2009 08,3,Cottage,13.49,50.86,1.42,0.86,Middle,0,Fountain,0.0,96.77,8,24,2,1,0,2009,0,1,4,1.0,2.0
24/02/2009 16,4,3BHK,14.93,70.57,1.75,1.47,Upper Middle,0,Jacuzzi,0.0,230.9,16,24,2,1,0,2009,0,1,2,2.0,3.0
25/02/2009 00,5,3BHK,32.26,54.5,2.2,1.08,Upper Middle,1,Garden,0.0,249.37,0,25,2,2,0,2009,0,0,2,2.0,1.0
25/02/2009 08,3,Bungalow,19.46,55.56,2.84,1.31,Upper Middle,1,Garden,0.0,182.09,8,25,2,2,0,2009,0,1,3,2.0,1.0
25/02/2009 16,4,Bungalow,14.29,57.57,2.81,1.48,Rich,0,Fountain,0.0,251.09,16,25,2,2,0,2009,0,1,3,3.0,2.0
26/02/2009 00,3,1BHK,13.45,72.07,1.37,1.3,Low,1,Unknown,1.0,129.27,0,26,2,3,0,2009,0,0,0,0.0,0.0
26/02/2009 08,5,2BHK,26.43,59.3,2.23,1.17,Upper Middle,0,Swimming Pool,0.0,236.74,8,26,2,3,0,2009,0,1,1,2.0,4.0
26/02/2009 16,5,2BHK,30.96,69.84,1.63,1.49,Middle,0,Unknown,0.0,114.05,16,26,2,3,0,2009,0,1,1,1.0,0.0
27/02/2009 00,4,2BHK,30.28,60.91,1.74,0.98,Upper Middle,0,Swimming Pool,0.0,178.6,0,27,2,4,0,2009,0,0,1,2.0,4.0
27/02/2009 08,5,2BHK,33.27,28.04,1.76,0.88,Middle,0,Unknown,1.0,189.03,8,27,2,4,0,2009,0,1,1,1.0,0.0
27/02/2009 16,2,1BHK,10.66,62.91,1.46,1.17,Low,0,Unknown,0.0,72.18,16,27,2,4,0,2009,0,1,0,0.0,0.0
28/02/2009 00,2,1BHK,21.54,47.55,1.37,1.08,Middle,0,Garden,0.0,95.19,0,28,2,5,1,2009,0,0,0,1.0,1.0
28/02/2009 08,2,Cottage,23.92,41.71,1.25,0.86,Middle,0,Fountain,0.0,92.63,8,28,2,5,1,2009,0,1,4,1.0,2.0
28/02/2009 16,2,Cottage,27.63,52.42,1.22,1.02,Middle,0,Unknown,1.0,101.27,16,28,2,5,1,2009,0,1,4,1.0,0.0
01/03/2009 00,4,3BHK,18.78,41.22,1.88,1.33,Rich,1,Unknown,1.0,343.28,0,1,3,6,1,2009,0,0,2,3.0,0.0
01/03/2009 08,5,Bungalow,13.5,47.31,2.01,1.33,Upper Middle,1,Swimming Pool,0.0,318.66,8,1,3,6,1,2009,0,1,3,2.0,4.0
01/03/2009 16,4,2BHK,27.18,50.15,1.47,0.94,Middle,0,Unknown,0.0,128.64,16,1,3,6,1,2009,0,1,1,1.0,0.0
02/03/2009 00,3,Cottage,27.05,56.18,1.71,0.94,Middle,0,Unknown,0.0,93.96,0,2,3,0,0,2009,0,0,4,1.0,0.0
02/03/2009 08,4,2BHK,33.67,58.39,1.93,0.84,Upper Middle,0,Jacuzzi,0.0,153.75,8,2,3,0,0,2009,0,1,1,2.0,3.0
02/03/2009 16,4,Bungalow,21.35,57.98,1.71,1.03,Upper Middle,0,Garden,0.0,145.72,16,2,3,0,0,2009,0,1,3,2.0,1.0
03/03/2009 00,3,Cottage,16.24,56.2,1.48,1.13,Middle,0,Fountain,0.0,124.95,0,3,3,1,0,2009,0,0,4,1.0,2.0
03/03/2009 16,3,1BHK,13.9,64.72,1.71,1.2,Middle,2,Unknown,1.0,138.97,16,3,3,1,0,2009,0,1,0,1.0,0.0
04/03/2009 00,4,3BHK,24.27,48.16,2.55,1.29,Rich,0,Fountain,0.0,280.53,0,4,3,2,0,2009,0,0,2,3.0,2.0
04/03/2009 08,2,1BHK,26.57,65.67,1.31,0.93,Middle,0,Unknown,1.0,82.59,8,4,3,2,0,2009,0,1,0,1.0,0.0
04/03/2009 16,1,Studio,15.2,46.88,1.06,0.98,Low,0,Unknown,0.0,50.25,16,4,3,2,0,2009,0,1,6,0.0,0.0
05/03/2009 00,5,3BHK,33.03,52.15,2.47,0.94,Upper Middle,0,Unknown,0.0,173.71,0,5,3,3,0,2009,0,0,2,2.0,0.0
05/03/2009 08,5,Detached,15.1,39.95,2.09,1.13,Rich,0,Jacuzzi,1.0,339.02,8,5,3,3,0,2009,0,1,5,3.0,3.0
05/03/2009 16,5,3BHK,30.91,47.94,1.7601349325337332,1.43,Rich,0,Jacuzzi,0.0,391.0,16,5,3,3,0,2009,0,1,2,3.0,3.0
06/03/2009 00,2,Studio,29.19,32.22,1.71,1.04,Low,1,Garden,0.0,102.17,0,6,3,4,0,2009,0,0,6,0.0,1.0
06/03/2009 08,3,Bungalow,23.32,65.15,2.2,0.89,Rich,0,Swimming Pool,1.0,160.31,8,6,3,4,0,2009,0,1,3,3.0,4.0
06/03/2009 16,3,1BHK,18.61,48.47,1.68,1.25,Middle,0,Fountain,1.0,168.49,16,6,3,4,0,2009,0,1,0,1.0,2.0
07/03/2009 00,2,Studio,25.86,57.7,1.68,1.28,Low,0,Garden,0.0,87.12,0,7,3,5,1,2009,0,0,6,0.0,1.0
07/03/2009 08,5,2BHK,16.93,57.61,2.38,1.33,Upper Middle,0,Unknown,0.0,192.02,8,7,3,5,1,2009,0,1,1,2.0,0.0
07/03/2009 16,3,3BHK,13.65,47.22,2.76,1.16,Rich,1,Swimming Pool,0.0,252.71,16,7,3,5,1,2009,0,1,2,3.0,4.0
08/03/2009 00,2,1BHK,23.18,53.48,1.3,1.46,Middle,1,Unknown,1.0,164.95,0,8,3,6,1,2009,0,0,0,1.0,0.0
08/03/2009 08,2,1BHK,33.88,46.63,1.21,0.97,Low,0,Fountain,0.0,97.98,8,8,3,6,1,2009,0,1,0,0.0,2.0
08/03/2009 16,4,2BHK,21.62,56.73,2.14,1.45,Upper Middle,0,Swimming Pool,1.0,285.56,16,8,3,6,1,2009,0,1,1,2.0,4.0
09/03/2009 00,2,1BHK,21.11,66.42,1.24,1.57,Low,0,Jacuzzi,0.0,73.46,0,9,3,0,0,2009,0,0,0,0.0,3.0
09/03/2009 08,5,2BHK,28.98,66.34,1.75,1.14,Middle,0,Unknown,0.0,160.69,8,9,3,0,0,2009,0,1,1,1.0,0.0
09/03/2009 16,3,1BHK,27.82,39.87,1.76,0.86,Middle,0,Unknown,0.0,95.71,16,9,3,0,0,2009,0,1,0,1.0,0.0
10/03/2009 00,3,Cottage,25.8,42.19,1.8,1.5,Middle,0,Unknown,0.0,160.98,0,10,3,1,0,2009,0,0,4,1.0,0.0
10/03/2009 08,4,3BHK,13.17,47.85,2.88,1.15,Upper Middle,2,Fountain,1.0,302.33,8,10,3,1,0,2009,0,1,2,2.0,2.0
10/03/2009 16,3,3BHK,13.43,66.9,2.8,1.27,Upper Middle,1,Swimming Pool,0.0,202.3,16,10,3,1,0,2009,0,1,2,2.0,4.0
11/03/2009 00,3,Cottage,21.0,46.93,1.28,1.33,Middle,1,Unknown,0.0,164.96,0,11,3,2,0,2009,0,0,4,1.0,0.0
11/03/2009 08,5,2BHK,29.04,57.2,1.73,1.05,Upper Middle,0,Swimming Pool,0.0,224.95,8,11,3,2,0,2009,0,1,1,2.0,4.0
11/03/2009 16,3,Bungalow,26.91,57.4,2.06,1.48,Upper Middle,1,Jacuzzi,1.0,299.7,16,11,3,2,0,2009,0,1,3,2.0,3.0
12/03/2009 00,4,Bungalow,26.65,65.3,2.81,1.0,Upper Middle,0,Jacuzzi,0.0,156.55,0,12,3,3,0,2009,0,0,3,2.0,3.0
12/03/2009 08,3,1BHK,13.27,54.5,1.11,0.25,Low,0,Garden,0.0,81.37,8,12,3,3,0,2009,0,1,0,0.0,1.0
12/03/2009 16,2,Cottage,13.24,36.28,1.75,1.13,Middle,1,Unknown,0.0,112.01,16,12,3,3,0,2009,0,1,4,1.0,0.0
13/03/2009 00,5,2BHK,21.02,62.14,2.1,1.26,Upper Middle,1,Swimming Pool,0.0,288.3,0,13,3,4,0,2009,0,0,1,2.0,4.0
13/03/2009 08,3,1BHK,21.21,64.27,1.78,1.18,Low,0,Unknown,0.0,94.83,8,13,3,4,0,2009,0,1,0,0.0,0.0
13/03/2009 16,2,Studio,32.55,30.31,1.73,1.36,Low,0,Unknown,0.0,110.09,16,13,3,4,0,2009,0,1,6,0.0,0.0
14/03/2009 00,3,Cottage,30.88,54.5,1.75,1.3,Middle,0,Garden,0.0,141.12,0,14,3,5,1,2009,0,0,4,1.0,1.0
14/03/2009 08,3,Detached,20.03,61.65,1.78,0.83,Rich,0,Fountain,1.0,161.7,8,14,3,5,1,2009,0,1,5,3.0,2.0
15/03/2009 08,2,1BHK,31.35,46.53,1.29,0.97,Low,0,Garden,0.0,84.42,8,15,3,6,1,2009,0,1,0,0.0,1.0
15/03/2009 16,3,2BHK,21.63,54.17,1.65,1.43,Middle,0,Fountain,1.0,210.51,16,15,3,6,1,2009,0,1,1,1.0,2.0
16/03/2009 00,3,1BHK,25.38,46.53,1.58,1.08,Middle,0,Swimming Pool,0.0,148.08,0,16,3,0,0,2009,0,0,0,1.0,4.0
16/03/2009 08,1,Studio,10.33,67.49,1.32,1.43,Low,0,Unknown,0.0,59.9,8,16,3,0,0,2009,0,1,6,0.0,0.0
16/03/2009 16,4,Detached,30.01,45.02,1.72,0.99,Rich,1,Swimming Pool,0.0,312.19,16,16,3,0,0,2009,0,1,5,3.0,4.0
17/03/2009 00,4,2BHK,16.14,51.5,1.46,1.48,Middle,0,Swimming Pool,0.0,238.3,0,17,3,1,0,2009,0,0,1,1.0,4.0
17/03/2009 08,4,2BHK,22.38,43.11,1.81,1.16,Upper Middle,0,Fountain,0.0,206.96,8,17,3,1,0,2009,0,1,1,2.0,2.0
17/03/2009 16,4,3BHK,31.11,56.58,2.55,0.87,Upper Middle,1,Garden,0.0,166.87,16,17,3,1,0,2009,0,1,2,2.0,1.0
18/03/2009 00,3,1BHK,18.0,44.85,1.39,0.9,Low,1,Unknown,0.0,97.97,0,18,3,2,0,2009,0,0,0,0.0,0.0
18/03/2009 08,2,Cottage,34.11,60.12,1.28,0.91,Middle,1,Unknown,0.0,93.4,8,18,3,2,0,2009,0,1,4,1.0,0.0
18/03/2009 16,4,Bungalow,26.34,38.39,2.63,1.05,Upper Middle,1,Jacuzzi,0.0,239.6,16,18,3,2,0,2009,0,1,3,2.0,3.0
19/03/2009 00,3,2BHK,11.78,54.14,1.35,1.24,Middle,0,Unknown,0.0,123.69,0,19,3,3,0,2009,0,0,1,1.0,0.0
19/03/2009 08,2,1BHK,27.87,56.3,1.56,0.91,Middle,1,Unknown,1.0,103.3,8,19,3,3,0,2009,0,1,0,1.0,0.0
19/03/2009 16,3,1BHK,21.97,45.35,1.13,1.12,Middle,0,Swimming Pool,0.0,153.51,16,19,3,3,0,2009,0,1,0,1.0,4.0
20/03/2009 00,2,1BHK,16.64,38.79,1.42,1.08,Middle,1,Jacuzzi,0.0,137.26,0,20,3,4,0,2009,0,0,0,1.0,3.0
20/03/2009 08,4,3BHK,22.48,46.16,1.9,1.41,Rich,0,Jacuzzi,0.0,330.75,8,20,3,4,0,2009,0,1,2,3.0,3.0
20/03/2009 16,3,Cottage,15.38,49.94,1.57,1.37,Middle,0,Unknown,0.0,130.01,16,20,3,4,0,2009,0,1,4,1.0,0.0
